,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1322327422952419331,1322308468020314112,1604102399000.0,2020-10-30 23:59:59,+0100,,@erinschaff @JoeBiden Great photos! Don't those right-wingers in the last panel have a Trump rally they can go to?!,en,[],[],27935155,27935155,Tilly70,Attila Gokbudak,5,23,https://twitter.com/Tilly70/status/1322327422952419331,[],[],0,,False,0,1,0,,Biden,,,,,,,"[{'screen_name': 'erinschaff', 'name': 'Erin Schaff', 'id': '50188272'}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]",,,,
1,1322327421115387904,1322327421115387904,1604102399000.0,2020-10-30 23:59:59,+0100,,@JoeBiden  there’s no way black or white - if you are sane that you will vote for creepy sick Joe !!! @GLFOP @NYPDnews  sickening @RNCLatinos @Latinos4Trump16  https://t.co/mmsUpHz2CD,en,[],[],1236332545635225600,1236332545635225600,islander1127,Save America,5,23,https://twitter.com/islander1127/status/1322327421115387904,[],['https://pbs.twimg.com/media/ElnZyACW0AAtN3-.jpg'],1,https://pbs.twimg.com/media/ElnZyACW0AAtN3-.jpg,False,0,0,0,,Biden,,,,,,,[],,,,
2,1322327421010530311,1322327421010530311,1604102399000.0,2020-10-30 23:59:59,+0100,,CNN’s Harlow: ‘Clear’ There Will Be Fewer Fracking Jobs Under Biden  #Pennsylvania #fracking #dumpbiden   https://t.co/LgFmVpMAz6,en,"['pennsylvania', 'fracking', 'dumpbiden']",[],94278585,94278585,jsimmo21,Democracy,5,23,https://twitter.com/jsimmo21/status/1322327421010530311,['https://www.breitbart.com/clips/2020/10/30/cnns-harlow-clear-there-will-be-fewer-fracking-jobs-under-biden/'],[],0,,False,0,0,0,,Biden,,,,,,,[],,,,
3,1322327420288946177,1322325592717578242,1604102399000.0,2020-10-30 23:59:59,+0100,,@sassycoog @JoeBiden We aren't UGLY!!,en,[],[],1079848171642212353,1079848171642212353,coogsauce,Coogsauce,5,23,https://twitter.com/coogsauce/status/1322327420288946177,[],[],0,,False,2,1,0,,Biden,,,,,,,"[{'screen_name': 'sassycoog', 'name': 'Celeste', 'id': '784899771647594496'}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]",,,,
4,1322327419739545600,1322320377943527424,1604102399000.0,2020-10-30 23:59:59,+0100,,"@JoeBiden And yet, he still has supporters. Frightening.",en,[],[],1243286989920583680,1243286989920583680,pigpensd8682,Steve,5,23,https://twitter.com/pigpensd8682/status/1322327419739545600,[],[],0,,False,2,0,0,,Biden,,,,,,,"[{'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]",,,,
5,1322327419114590209,1322204026407145477,1604102399000.0,2020-10-30 23:59:59,+0100,,@realDonaldTrump Let our votes count !!! Vote for Biden !!!,en,[],[],1246235629710524418,1246235629710524418,jules73972582,jules,5,23,https://twitter.com/jules73972582/status/1322327419114590209,[],[],0,,False,0,0,0,,Biden,,,,,,,"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
6,1322327418540011520,1321532367161491459,1604102398000.0,2020-10-30 23:59:58,+0100,,@NOprah7 @Mumble1994 @JussieSmollett @JoeBiden @NBCNews Smollett is an actor. You keep bringing it up like it's relevant to DC or politics. What political stories that are bullshit but favor the left are being pushed?,en,[],[],15764396,15764396,daveabrowne,Digby Chicken Caesar,5,23,https://twitter.com/daveabrowne/status/1322327418540011520,[],[],0,,False,0,3,0,,Biden,,,,,,,"[{'screen_name': 'NOprah7', 'name': 'NOprah', 'id': '955205234535657473'}, {'screen_name': 'Mumble1994', 'name': 'JaCoB', 'id': '77811754'}, {'screen_name': 'JussieSmollett', 'name': 'Jussie Smollett', 'id': '46296304'}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}, {'screen_name': 'NBCNews', 'name': 'NBC News', 'id': '14173315'}]",,,,
7,1322327418288263170,1322297825334497280,1604102398000.0,2020-10-30 23:59:58,+0100,,"@realDonaldTrump Biden wants to destroy the energy industry in the US .🇺🇸 Biden will also increase taxes substantially, 🔋whether it is personal income tax or corporate tax.  The beneficiary will be the CCP.🔦  https://t.co/8pCq5HyRli",en,[],[],1239790837594120193,1239790837594120193,Free78978dom,freedom,5,23,https://twitter.com/Free78978dom/status/1322327418288263170,['https://parler.com/post/7f33d148a97746ad8d3eda8f0aad7020'],[],0,,False,0,0,0,,Biden,,,,,,,"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
8,1322327415901900800,1322327415901900800,1604102398000.0,2020-10-30 23:59:58,+0100,,hi Joe Biden this is Robert from New Jersey &amp; I'm Voting 4 u &amp; i have your back,en,[],[],44349219,44349219,RobbYp82502,Robert P.  Pie,5,23,https://twitter.com/RobbYp82502/status/1322327415901900800,[],[],0,,False,0,0,0,https://twitter.com/JoeBiden/status/1322304775740887042,Biden,,,,,,,[],,,,
9,1322327415452889088,1322263468301455360,1604102398000.0,2020-10-30 23:59:58,+0100,,@theREALgigante_ @mg81992 @CassieJHill @brianschatz There is little these ratfu&amp;$ers can do if for example Biden wins Florida. There is some weakness in the counts of voters in miami/dade cty for instance. We can fix that.,en,[],[],3018796130,3018796130,cnbstrempler,CStrempler,5,23,https://twitter.com/cnbstrempler/status/1322327415452889088,[],[],0,,False,2,0,0,,Biden,,,,,,,"[{'screen_name': 'theREALgigante_', 'name': 'El Gigante', 'id': '764651634811080704'}, {'screen_name': 'mg81992', 'name': 'mg81992', 'id': '22142419'}, {'screen_name': 'CassieJHill', 'name': 'Cassie Hill', 'id': '2726499822'}, {'screen_name': 'brianschatz', 'name': 'Brian Schatz', 'id': '47747074'}]",,,,
10,1322327415440445440,1322323352560660480,1604102398000.0,2020-10-30 23:59:58,+0100,,"@AshaRangappa_ Not gonna lie, I'm struggling. Not because the news isn't great for Biden—by all measures, it is. But because I don't think we know what the Rs and Trump are truly capable of. I hope someone has a plan for how to handle him contesting the election, which seems inevitable 😬",en,[],[],5971382,5971382,traceygaughran,Tracey Gaughran,5,23,https://twitter.com/traceygaughran/status/1322327415440445440,[],[],0,,False,29,1,2,,Biden,,,,,,,"[{'screen_name': 'AshaRangappa_', 'name': 'Asha Rangappa', 'id': '510464011'}]",,,,
11,1322327414739922944,1322327414739922944,1604102397000.0,2020-10-30 23:59:57,+0100,,Disturbing Joe Biden Brain Freeze Caught at PA Rally: ‘Truaninonashufodopressure’  https://t.co/YLsg1I8NYi,en,[],[],39007389,39007389,RosanneBOrgill,Ƹ̵̡Ӝ̵̨̄Ʒ Momma O / #KAG 2020 🇺🇸,5,23,https://twitter.com/RosanneBOrgill/status/1322327414739922944,['https://www.breitbart.com/politics/2020/10/30/disturbing-joe-biden-brain-freeze-caught-at-pa-rally-truaninonashufodopressure/'],[],0,,False,1,0,0,,Biden,,,,,,,[],,,,
12,1322327412730851328,1322320377943527424,1604102397000.0,2020-10-30 23:59:57,+0100,,"@amandamary94 @JasonRobergeVA @JoeBiden Doublethink means the power of holding two contradictory beliefs in one’s mind simultaneously, and accepting both of them.  George Orwell, 1984",en,[],[],120374321,120374321,genie6258,Marky Mark Seattle,5,23,https://twitter.com/genie6258/status/1322327412730851328,[],[],0,,False,0,0,0,,Biden,,,,,,,"[{'screen_name': 'amandamary94', 'name': 'amanda cook', 'id': '31306318'}, {'screen_name': 'JasonRobergeVA', 'name': 'Jason Roberge', 'id': '1144076089'}, {'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]",,,,
13,1322327411736879104,1322327411736879104,1604102397000.0,2020-10-30 23:59:57,+0100,,If Biden wins the election yall can make me do anything for one day,en,[],[],1254150618807259136,1254150618807259136,Eula_kisser,Katie,5,23,https://twitter.com/Eula_kisser/status/1322327411736879104,[],[],0,,False,9,1,0,,Biden,,,,,,,[],,,,
14,1322327411145388033,1258601236334628864,1604102397000.0,2020-10-30 23:59:57,+0100,,"@alayne_f @ryangrim @neeratanden An actual, real life woman would never defend Matt after what he wrote, which is disgusting even as ""parody""... esp while definitively calling Biden a rapist because of a con artist's ever shifting story. You are so mixed up, Matt...",en,[],[],828279143905230849,828279143905230849,erinaurora206,Erin,5,23,https://twitter.com/erinaurora206/status/1322327411145388033,[],[],0,,False,1,1,0,,Biden,,,,,,,"[{'screen_name': 'alayne_f', 'name': 'Alayne Fleischmann', 'id': '2867853316'}, {'screen_name': 'ryangrim', 'name': 'Ryan Grim', 'id': '16170253'}, {'screen_name': 'neeratanden', 'name': 'Neera Tanden', 'id': '125453969'}]",,,,
15,1322327410818322433,1322326824567902208,1604102397000.0,2020-10-30 23:59:57,+0100,,"And my mom was like “why would he do that” a few times “why would he vote for Biden?” Like it was the most unbelievable thing she ever heard 😂  Maybe he doesn’t watch biased news networks, or is brainwashed by church shit to think tr*mp will save the country   Just saying 🤷‍♀️",en,[],[],1009469248253685761,1009469248253685761,moonyona20,princessofdawn (Fulltime Nicol Ascart simp 2.0),5,23,https://twitter.com/moonyona20/status/1322327410818322433,[],[],0,,False,1,0,0,,Biden,,,,,,,[],,,,
16,1322327409539121152,1322327409539121152,1604102396000.0,2020-10-30 23:59:56,+0100,,"Both candidates suck I'm not voting for either. You voted for the guy who thinks my mother's life is expendable, Biden made it so she can't retire, you voted for evil with the delusion that your sticking it to the Dems no your just supporting the other evil. Vote third party!",en,[],[],1227498060907008000,1227498060907008000,Vilverinelink,Matthew,5,23,https://twitter.com/Vilverinelink/status/1322327409539121152,[],[],0,,False,1,0,0,https://twitter.com/RyanBorgerMusic/status/1322323040483581952,Biden,,,,,,,[],,,,
