,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1321965035250360320,1321965035250360320,1604015999000.0,2020-10-29 23:59:59,+0100,,Lil Wayne is voting for Trump AND he is a Green Bay Packer fan??  He may be the smartest person in the world!  #GoPackGo #MAGA,en,"['gopackgo', 'maga']",[],1124876571184119808,1124876571184119808,_AmericanRose,Kevin Rose,4,23,https://twitter.com/_AmericanRose/status/1321965035250360320,[],[],0,,False,1,0,0,https://twitter.com/greggutfeld/status/1321945637580087296,Trump,,,,,,,[],,,,
1,1321965035237695488,1321963625649598465,1604015999000.0,2020-10-29 23:59:59,+0100,,@gollybass Drove through my neighbourhood yesterday and there was an old guy in a golf cart with two big-ass Trump flags. Honestly made me nauseous...,en,[],[],19040235,19040235,rossdelliott,Ross Elliott,4,23,https://twitter.com/rossdelliott/status/1321965035237695488,[],[],0,,False,1,0,0,,Trump,,,,,,,"[{'screen_name': 'gollybass', 'name': 'nahtanoj truoc', 'id': '142947354'}]",,,,
2,1321965034956820480,1321964246012362752,1604015999000.0,2020-10-29 23:59:59,+0100,,"@BernieSanders @KamalaHarris @MaryKayHenry @aijenpoo Trump claims hundreds of thousands of ballots are being mailed out to dead people in an attempt at voter fraud, but I'm pretty sure those were just registered American voters who recently passed away from Covid-19 since he's been in office.",en,[],[],603348434,603348434,StopherBuck,C.W. Buck,4,23,https://twitter.com/StopherBuck/status/1321965034956820480,[],[],0,,False,22,4,1,,Trump,,,,,,,"[{'screen_name': 'BernieSanders', 'name': 'Bernie Sanders', 'id': '216776631'}, {'screen_name': 'KamalaHarris', 'name': 'Kamala Harris', 'id': '30354991'}, {'screen_name': 'MaryKayHenry', 'name': 'Mary Kay Henry', 'id': '21765244'}, {'screen_name': 'aijenpoo', 'name': 'Ai-jen Poo', 'id': '142905425'}]",,,,
3,1321965034877128704,1321965034877128704,1604015999000.0,2020-10-29 23:59:59,+0100,,Voters said they chose Trump in 2016 because he was a successful business and they think he would be good for the economy. The truth is that they hate Hillary and they did not do their homework on Trump. If they did they would have known he was a fail businessman and a taxcheat.,en,[],[],800778918,800778918,beakeem,Maurice Gray,4,23,https://twitter.com/beakeem/status/1321965034877128704,[],[],0,,False,0,1,0,,Trump,,,,,,,[],,,,
4,1321965034436730880,1321956430409199616,1604015999000.0,2020-10-29 23:59:59,+0100,,"@JasonMillerinDC Trump is always angry. He was born between third and home plate and yet whines that he had to take a limo to home.  Trumpublikkkans are part of the grievance politics.   Vote for @JoeBiden who will work for ALL of us, even trump and his idiot supporters.",en,[],[],825508088623013888,825508088623013888,gaslightingus2,Winston Smith 🇺🇸❤️💙🇺🇸,4,23,https://twitter.com/gaslightingus2/status/1321965034436730880,[],[],0,,False,22,0,3,,Trump,,,,,,,"[{'screen_name': 'JasonMillerinDC', 'name': 'Jason Miller', 'id': '1084375028'}]",,,,
5,1321965034357071881,1321936296676413441,1604015999000.0,2020-10-29 23:59:59,+0100,,"@GeoffRBennett Seriously, why is trump trying so hard to kill his base?",en,[],[],1475279948,1475279948,Deids425,dee,4,23,https://twitter.com/Deids425/status/1321965034357071881,[],[],0,,False,0,0,0,,Trump,,,,,,,"[{'screen_name': 'GeoffRBennett', 'name': 'Geoff Bennett', 'id': '19502995'}]",,,,
6,1321965033966891008,1321965033966891008,1604015999000.0,2020-10-29 23:59:59,+0100,,Florida judge resigns from vote-counting board following report on Trump donations  https://t.co/hZq6dGl8r8,en,[],[],48470839,48470839,cahulaan,𝓟𝓪𝓽𝓻𝓲𝓬𝓴,4,23,https://twitter.com/cahulaan/status/1321965033966891008,['http://a.msn.com/01/en-us/BB1awpxm?ocid=st'],[],0,,False,3,0,3,,Trump,,,,,,,[],,,,
7,1321965033182486530,1321958690379821056,1604015999000.0,2020-10-29 23:59:59,+0100,,@realDonaldTrump Dump Trump,en,[],[],1315296881426137088,1315296881426137088,jeffbea10225259,jb,4,23,https://twitter.com/jeffbea10225259/status/1321965033182486530,[],[],0,,False,0,0,0,,Trump,,,,,,,"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
8,1321965033073610762,1321826926454054922,1604015999000.0,2020-10-29 23:59:59,+0100,,"@HitmanMattingly @hope4rfuture @chuckwoolery What? Jim Jones follower says what??? Trump is purposely spreading covid all over the country. He has no plan whatsoever but let it spread, and I need an IQ test? I have already lost people and I blame it squarely on Trump.",en,[],[],797224110149566464,797224110149566464,flower_bill,🇺🇸❤️❄️Patriss❄️❤️🇺🇸,4,23,https://twitter.com/flower_bill/status/1321965033073610762,[],[],0,,False,0,1,0,,Trump,,,,,,,"[{'screen_name': 'HitmanMattingly', 'name': 'Our World Jumped the Shark', 'id': '1110366266718670858'}, {'screen_name': 'chuckwoolery', 'name': 'Chuck Woolery', 'id': '462104542'}]",,,,
9,1321965032922632193,1321965032922632193,1604015999000.0,2020-10-29 23:59:59,+0100,,@JoeBiden I believe trump is knowingly holding his rallies- allowing ppl to be infected- trying to build a herd immunity. Look at the statistics. A few days after his rallies- cases in that city spike. Every. Single. One. This is terrorism and it is treason. Please investigate.,en,[],[],179696591,179696591,Tammarie123,Tami Hollingsworth,4,23,https://twitter.com/Tammarie123/status/1321965032922632193,[],[],0,,False,0,0,0,,Trump,,,,,,,[],,,,
10,1321965032922558466,1321916841581666304,1604015999000.0,2020-10-29 23:59:59,+0100,,@Bitcointomoon1 @Christi95126146 @nvk_daniel @realDonaldTrump What has trump done since he's been in office.,en,[],[],367295287,367295287,samtosane,Sam Venezia,4,23,https://twitter.com/samtosane/status/1321965032922558466,[],[],0,,False,0,0,0,,Trump,,,,,,,"[{'screen_name': 'Christi95126146', 'name': 'Christina', 'id': '1253848133588512768'}, {'screen_name': 'nvk_daniel', 'name': 'nvk_daniel_official', 'id': '1107734772141486080'}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
11,1321965032910061569,1321965032910061569,1604015999000.0,2020-10-29 23:59:59,+0100,,.@FBI .@NewYorkFBI .@FBINewark .@FBIWFO .@FBILosAngeles .@SecretService An Explainer for your Agents and Supervisors who are right next to the person saying all of these things. Still!   Olbermann vs. Trump #16: Trump Is Sundowning  https://t.co/SOlMfHXRqm via @YouTube,en,[],[],22707692,22707692,JonUPS_,Jon Cohen,4,23,https://twitter.com/JonUPS_/status/1321965032910061569,['https://youtu.be/-HZqN2gm-Ug'],[],0,,False,0,0,0,,Trump,,,,,,,[],,,,
12,1321965032830308358,1321953746092523522,1604015999000.0,2020-10-29 23:59:59,+0100,,"@WSJ @WSJopinion @DanHenninger Ahh here we have flaccid trump apologist Canny Danny H, rolling out a tried and true dusty Right Wing trope. -- uuhhh the r adDicAl LeFt  How utterly unoriginal and uninspiring.  Someone please give Danny a hug.",en,[],[],2472242536,2472242536,startlepup,Startlepup,4,23,https://twitter.com/startlepup/status/1321965032830308358,[],[],0,,False,0,0,0,,Trump,,,,,,,"[{'screen_name': 'WSJ', 'name': 'The Wall Street Journal', 'id': '3108351'}, {'screen_name': 'WSJopinion', 'name': 'WSJ Editorial Page', 'id': '7228682'}, {'screen_name': 'DanHenninger', 'name': 'Daniel Henninger', 'id': '1400294809'}]",,,,
13,1321965031685324801,1321962548070092801,1604015999000.0,2020-10-29 23:59:59,+0100,,"@MSNBC @trymainelee Not the Black men that I know.   They know a con job when they see one.  And they know EXACTLY what Trump means when he repeatedly says ""He saving the suburbs.""!!!",en,[],[],1236184544853856256,1236184544853856256,NoChaser4You,TM Bar-Dun,4,23,https://twitter.com/NoChaser4You/status/1321965031685324801,[],[],0,,False,8,0,0,,Trump,,,,,,,"[{'screen_name': 'MSNBC', 'name': 'MSNBC', 'id': '2836421'}, {'screen_name': 'trymainelee', 'name': 'Trymaine Lee', 'id': '93963456'}]",,,,
14,1321965031433637888,1321959010673852417,1604015999000.0,2020-10-29 23:59:59,+0100,,@TX_WalkerRanger I need followers Twitter made me start over TRUMP 2020,en,[],[],1263644352338890752,1263644352338890752,Undercover850,Todd Bradley,4,23,https://twitter.com/Undercover850/status/1321965031433637888,[],[],0,,False,1,0,0,,Trump,,,,,,,"[{'screen_name': 'TX_WalkerRanger', 'name': 'Ambur Walker', 'id': '1248019741312155649'}]",,,,
15,1321965031387402240,1321965031387402240,1604015999000.0,2020-10-29 23:59:59,+0100,,We had another record day for infections  https://t.co/9lqa2KCBHC Too bad Donald Trump and his White House crew don't have access to these numbers,en,[],[],330361451,330361451,DeanBaker13,Dean Baker,4,23,https://twitter.com/DeanBaker13/status/1321965031387402240,['https://www.worldometers.info/coronavirus/country/us/'],[],0,,False,8,0,1,,Trump,,,,,,,[],,,,
16,1321965031282614274,1321960799833903104,1604015999000.0,2020-10-29 23:59:59,+0100,,@ChuckGrassley Trumps been accused of sexual assault 26 times.,en,[],[],969607611434913792,969607611434913792,thought_purge,Gozer The Gozerian,4,23,https://twitter.com/thought_purge/status/1321965031282614274,[],[],0,,False,1,0,0,,Trump,,,,,,,"[{'screen_name': 'ChuckGrassley', 'name': 'ChuckGrassley', 'id': '10615232'}]",,,,
17,1321965031198773250,1321962465639436289,1604015999000.0,2020-10-29 23:59:59,+0100,,@TheRynheart They should be worried. But Trump and his criminal cronies should be more worried. #LockHimUp,en,['lockhimup'],[],942782498932711424,942782498932711424,BenMastaitis,BM77,4,23,https://twitter.com/BenMastaitis/status/1321965031198773250,[],[],0,,False,3,0,1,,Trump,,,,,,,"[{'screen_name': 'TheRynheart', 'name': 'RynheartTheReluctant', 'id': '850765289641963522'}]",,,,
18,1321965031014207488,1321944199860805632,1604015998000.0,2020-10-29 23:59:58,+0100,,@RedaMor_ I hear you. It pisses me off that people who don't vote for Trump are looked at as traitors when it is Trump is a traitor.  It also seems trumpers have American flags flying everywhere so it's almost as if the MAGAts have taken over the flag.  I can't wait until 45 is in prison.,en,[],[],739653945589702656,739653945589702656,ImpeachDotard45,Trump is Clear & Present Danger to Democracy,4,23,https://twitter.com/ImpeachDotard45/status/1321965031014207488,[],[],0,,False,2,0,0,,Trump,,,,,,,"[{'screen_name': 'RedaMor_', 'name': 'Reda', 'id': '3347237649'}]",,,,
19,1321965030645112833,1321965030645112833,1604015998000.0,2020-10-29 23:59:58,+0100,,Trump sending DM to pornstars on Twitter.. Lol.. Wonder if @FLOTUS cares? @ProjectLincoln @MeidasTouch 🏴‍☠️🏴‍☠️🏴‍☠️  https://t.co/pdsMFdWDug,en,[],[],17340495,17340495,plutonetworks,plutonetworks,4,23,https://twitter.com/plutonetworks/status/1321965030645112833,[],['https://pbs.twimg.com/tweet_video_thumb/EliQL5kXgAYlJJd.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/EliQL5kXgAYlJJd.jpg,False,0,0,0,,Trump,,,,,,,[],,,,
20,1321965029718171651,1321965029718171651,1604015998000.0,2020-10-29 23:59:58,+0100,,Why black celebrities keep feeling the need to tell us they support Trump,en,[],[],159988445,159988445,Illmatic_Chris,#MambaMentality,4,23,https://twitter.com/Illmatic_Chris/status/1321965029718171651,[],[],0,,False,0,0,0,,Trump,,,,,,,[],,,,
21,1321965029697019904,1321857344863653895,1604015998000.0,2020-10-29 23:59:58,+0100,,"@edmontonjournal Did Mr. Mayes get his instruction from Trump or the RNC? Seriously though, Trump's falsehoods are so much worse than anyone else that both side-ism doesn't apply. If one side says it's raining &amp; the other says it isn't, media needs to look outside.",en,[],[],2155673827,2155673827,jrhulleman,John Hulleman,4,23,https://twitter.com/jrhulleman/status/1321965029697019904,[],[],0,,False,0,0,0,,Trump,,,,,,,"[{'screen_name': 'edmontonjournal', 'name': 'Edmonton Journal', 'id': '15769858'}]",,,,
22,1321965029617446914,1321961389569855494,1604015998000.0,2020-10-29 23:59:58,+0100,,@ConceptualJames Legitimate question here..... how does keeping Trump in office prevent things like this from happening?,en,[],[],1025566015147651072,1025566015147651072,bababeazy,_bababeazy_,4,23,https://twitter.com/bababeazy/status/1321965029617446914,[],[],0,,False,0,0,0,,Trump,,,,,,,"[{'screen_name': 'ConceptualJames', 'name': 'James Lindsay, intentionally unendurable intellect', 'id': '826261914'}]",,,,
23,1321965029516812288,1321965029516812288,1604015998000.0,2020-10-29 23:59:58,+0100,,COVID19 is NOT only thing killing us off;  it’s THE DAMN TRUMP 20 VIRUS that is... FACT..HE IS A VIRUS,en,[],[],2947088773,2947088773,navyflier72,Steven Craft 🇺🇸🇺🇸,4,23,https://twitter.com/navyflier72/status/1321965029516812288,[],[],0,,False,0,0,0,,Trump,,,,,,,[],,,,
