,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1325951297409986561,1325951297409986561,1604966398000.0,2020-11-09 23:59:58,+0100,,Let‘s all be more responsible than him and get rid of @realDonaldTrump on social media: #unfollowtrump! #Election2020  https://t.co/CuWJUFzlrz,en,"['unfollowtrump', 'election2020']",[],2517904758,2517904758,geropflueger,Gero Pflüger,1,23,https://twitter.com/geropflueger/status/1325951297409986561,[],['https://pbs.twimg.com/tweet_video_thumb/Ema5q3JWEAI9rX9.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/Ema5q3JWEAI9rX9.jpg,False,3,1,2,,Election2020,,,,,,,[],,,,
1,1325951278820827136,1325951278820827136,1604966394000.0,2020-11-09 23:59:54,+0100,,Biden disse que vai ter vacina de graça! DE GRAÇA. Deve ser bom ter um presidente. 🌚 #Election2020 #BidenHarris #Biden Vou repetir. Vacina DE GRAÇA. 😂😂😂😂😂😂,pt,"['election2020', 'bidenharris', 'biden']",[],54797373,54797373,Tiago_Nero,Tiago™️ ®ᶜʳᶠ,1,23,https://twitter.com/Tiago_Nero/status/1325951278820827136,[],[],0,,False,0,0,0,,Election2020,,,,,,,[],,,,
2,1325951257786408963,1325951257786408963,1604966389000.0,2020-11-09 23:59:49,+0100,,cc: @CNN @MSNBC @NBCNews @CBSNews @ABC   #Election2020,und,['election2020'],[],199110511,199110511,Free_1983_,Riley,1,23,https://twitter.com/Free_1983_/status/1325951257786408963,[],[],0,,False,0,0,0,https://twitter.com/PadmaLakshmi/status/1325916846554558465,Election2020,,,,,,,[],,,,
3,1325951256855261189,1325951256855261189,1604966389000.0,2020-11-09 23:59:49,+0100,,Kudos to @FoxNews anchor Neil Cavuto for doing the right thing and breaking from the false information being spewed by @kayleighmcenany during the Trump press conference today!  Stop the misinformation! @PressSec @TeamCavuto  #Election2020 #StopTheLies,en,"['election2020', 'stopthelies']",[],1000151227,1000151227,ScottVA703,Scott,1,23,https://twitter.com/ScottVA703/status/1325951256855261189,[],[],0,,False,1,0,0,,Election2020,,,,,,,[],,,,
4,1325951256096092169,1325951256096092169,1604966389000.0,2020-11-09 23:59:49,+0100,,Going live in with @RustinCenter for #SocialJusticePowerHour post-#Election2020 chat. Join us NOW  https://t.co/yuy2NkCWjC  #OutForBiden #BidenHarris #OutAthlete #ILoveGay #Author #AthleteActivism #LGBTQ #API #AthleteAlly #StonewallUK #Livestrong #Vietnamese #ItGetsBetter,en,"['socialjusticepowerhour', 'election2020', 'outforbiden', 'bidenharris', 'outathlete', 'ilovegay', 'author', 'athleteactivism', 'lgbtq', 'api', 'athleteally', 'stonewalluk', 'livestrong', 'vietnamese', 'itgetsbetter']",[],36652119,36652119,amazinlethi,Amazin LêThị 🏳️‍🌈 🧢 (She/Her) #ProtectTransKids,1,23,https://twitter.com/amazinlethi/status/1325951256096092169,['http://www.facebook.com/rustincenter'],[],0,,False,1,0,1,,Election2020,,,,,,,[],,,,
5,1325951249666215938,1325951249666215938,1604966387000.0,2020-11-09 23:59:47,+0100,,"#PresidentElectJoeBiden Sets Mitigating #COVID19 as Top Priority, Names Task Force, Urges Mask-Wearing as Key to ‘Getting Back to Normal Life’  https://t.co/M72viQuFWS #Election2020 #coronavirus #coronavirusvaccine #WearAMask .@JoeBiden .@DNC  https://t.co/J1DAHLUYR2",en,"['presidentelectjoebiden', 'covid19', 'election2020', 'coronavirus', 'coronavirusvaccine', 'wearamask']",[],2984340345,2984340345,KarenBRubin,Karen Rubin,1,23,https://twitter.com/KarenBRubin/status/1325951249666215938,['https://news-photos-features.com/2020/11/09/president-elect-biden-sets-mitigating-covid-19-as-top-priority-names-task-force-urges-mask-wearing-as-key-to-getting-back-to-normal-life/'],['https://pbs.twimg.com/media/Ema5mbFXYAA89mw.jpg'],1,https://pbs.twimg.com/media/Ema5mbFXYAA89mw.jpg,False,2,0,1,,Election2020,,,,,,,[],,,,
6,1325951249171222536,1325951249171222536,1604966387000.0,2020-11-09 23:59:47,+0100,,#Election2020 #ElectionResults2020,und,"['election2020', 'electionresults2020']",[],1129082126895329280,1129082126895329280,OhGee91511084,OhGee,1,23,https://twitter.com/OhGee91511084/status/1325951249171222536,[],[],0,,False,0,0,0,https://twitter.com/KamVTV/status/1325950450441596928,Election2020,,,,,,,[],,,,
7,1325951243056001024,1325951243056001024,1604966385000.0,2020-11-09 23:59:45,+0100,,"What are Democrats celebrating? Their best-case scenario is two years of #BidenHarris failing to get anything accomplished due to overwhelming GOP resistance &amp; then both impeached/removed for election fraud in Jan 2023. #Election2020, of course #Trump will ultimately win",en,"['bidenharris', 'election2020', 'trump']",[],2926247928,2926247928,JohnstonShow,The Jacob Johnston Show,1,23,https://twitter.com/JohnstonShow/status/1325951243056001024,[],[],0,,False,0,0,0,,Election2020,,,,,,,[],,,,
8,1325951240149348353,1325951240149348353,1604966385000.0,2020-11-09 23:59:45,+0100,,#TrumpTantrum #VotingRights #votersuppression #election2020 #uspoli,und,"['trumptantrum', 'votingrights', 'votersuppression', 'election2020', 'uspoli']",[],1382793386,1382793386,mtnbvan,#COVIDZERO😷#GetVaccinated #2doses #StopTheSpread,1,23,https://twitter.com/mtnbvan/status/1325951240149348353,[],[],0,,False,0,0,0,https://twitter.com/KenDilanianNBC/status/1325950210007248896,Election2020,,,,,,,[],,,,
9,1325951238589050881,1325951238589050881,1604966384000.0,2020-11-09 23:59:44,+0100,,"So let me see if I understand this. The election was less then a week ago, and you made this determination already? It takes a much longer time to find &amp; review #evidence. #Election2020",en,"['evidence', 'election2020']",[],1476028855,1476028855,Headlines4You,Daily Planet,1,23,https://twitter.com/Headlines4You/status/1325951238589050881,[],[],0,,False,1,0,0,https://twitter.com/latimes/status/1324812051286528001,Election2020,,,,,,,[],,,,
10,1325951216170528774,1325951216170528774,1604966379000.0,2020-11-09 23:59:39,+0100,,Anybody can file a lawsuit.  #Election2020,en,['election2020'],[],801367260,801367260,ericowensdc,Eric Owens,1,23,https://twitter.com/ericowensdc/status/1325951216170528774,[],[],0,,False,3,1,0,,Election2020,,,,,,,[],,,,
11,1325951205655289857,1325951205655289857,1604966377000.0,2020-11-09 23:59:37,+0100,,"When the shit is too thick for @FoxNews to swallow, you know it’s time to let it fucking go, Elsa #TrumpConcede #25thAmendmentNow #Election2020",en,"['trumpconcede', '25thamendmentnow', 'election2020']",[],758488796,758488796,ngeecee,I_Demand_Pockets 😈🔥,1,23,https://twitter.com/ngeecee/status/1325951205655289857,[],[],0,,False,1,0,1,https://twitter.com/briantylercohen/status/1325919150229786624,Election2020,,,,,,,[],,,,
12,1325951200353607680,1325951200353607680,1604966375000.0,2020-11-09 23:59:35,+0100,,"#NEW Attorney General William Barr has authorized federal prosecutors across the U.S. to pursue ""substantial allegations"" of voting irregularities before the 2020 presidential election is certified, despite little evidence of fraud. #election2020   https://t.co/hehVYBiDu6",en,"['new', 'election2020']",[],3321622975,3321622975,SydneyGlennTV,Sydney Glenn,1,23,https://twitter.com/SydneyGlennTV/status/1325951200353607680,['https://www.fox13now.com/news/election-2020/barr-oks-election-probes-despite-little-evidence-of-fraud'],[],0,,False,1,1,0,,Election2020,,,,,,,[],,,,
13,1325951195899367425,1325951195899367425,1604966374000.0,2020-11-09 23:59:34,+0100,,"@realDonaldTrump is going to win with +300 votes. #Election2020   Thank god I put my money on the right horse, and thank U deepstate for the opportunity.",en,['election2020'],[],1323147322486902784,1323147322486902784,Benjamincaramba,Benjamin,1,23,https://twitter.com/Benjamincaramba/status/1325951195899367425,[],[],0,,False,0,0,0,,Election2020,,,,,,,[],,,,
14,1325951180795731969,1325871652253671424,1604966371000.0,2020-11-09 23:59:31,+0100,,@RobertDeNiroUS Bye ! Bye ! Adiós 👋! Adieu! Addio! Auf Wiedersehen ! Прощай ! 再见 ! さようなら Sayōnara baby ! Adeu ! Adeus ! Tchau ! #Election2020 #TrumpIsLosing #ElectionResults2020  https://t.co/63Fmjh0lp0,ja,"['election2020', 'trumpislosing', 'electionresults2020']",[],1318819303936970752,1318819303936970752,Maria_SRDC,María ,1,23,https://twitter.com/Maria_SRDC/status/1325951180795731969,[],['https://pbs.twimg.com/media/Ema5kRUXYAA2Tzr.jpg'],1,https://pbs.twimg.com/media/Ema5kRUXYAA2Tzr.jpg,False,3,0,1,,Election2020,,,,,,,"[{'screen_name': 'RobertDeNiroUS', 'name': 'Robert De Niro ᵖᵃʳᵒᵈʸ', 'id': '864464284063076353'}]",,,,
15,1325951179596177408,1325951179596177408,1604966370000.0,2020-11-09 23:59:30,+0100,,"And this #Michigan #Election2020 #CountEveryLegalVote  ""Unsecured absentee ballots arrived at the TCH Center loading garage unsecured, not in sealed ballot boxes, without any chain of custody, and without envelopes (Exhibit E). """,en,"['michigan', 'election2020', 'counteverylegalvote']",[],1226432762103635968,1226432762103635968,Ettel_wen,Ettel,1,23,https://twitter.com/Ettel_wen/status/1325951179596177408,[],[],0,,False,1,0,0,https://twitter.com/CiceroConsulta1/status/1325859099918041088,Election2020,,,,,,,[],,,,
16,1325951168040808449,1325951168040808449,1604966368000.0,2020-11-09 23:59:28,+0100,,There is nothing more #American than to pursue justice through the courts. #Election2020  https://t.co/dNLN9ZeWPm,en,"['american', 'election2020']",[],3231019148,3231019148,AchoWendyR,Wendy R. Acho,1,23,https://twitter.com/AchoWendyR/status/1325951168040808449,['https://spectator.org/keep-fighting-in-the-courts-and-start-fighting-the-libertarian-party/'],[],0,,False,3,0,2,,Election2020,,,,,,,[],,,,
17,1325951158846939136,1325951158846939136,1604966365000.0,2020-11-09 23:59:25,+0100,,How Might Alleged Election Fraud Get Litigated?  https://t.co/TIY5V22XG5 via @Truly Times - News   #Election2020 #StopTheSteal,en,"['election2020', 'stopthesteal']",[],409010110,409010110,PplOppsngTyrnny,PeopleOpposingTyrany,1,23,https://twitter.com/PplOppsngTyrnny/status/1325951158846939136,['https://trulytimes.com/how-might-alleged-election-fraud-get-litigated.html'],[],0,,False,1,1,1,,Election2020,,,,,,,[],,,,
18,1325951138387144704,1325951138387144704,1604966361000.0,2020-11-09 23:59:21,+0100,,January 20th couldn’t come fast enough #election2020,en,['election2020'],[],2498329311,2498329311,jmachado125,Jason Machado,1,23,https://twitter.com/jmachado125/status/1325951138387144704,[],[],0,,False,0,0,0,,Election2020,,,,,,,[],,,,
